weighting,perspectiveCost,alpha,uttCost,prob
0.20000000000000004,0.025,2,0.03,0.009425132604626884
0.19000000000000003,0.025,2,0.03,0.009427489182337975
0.18000000000000002,0.025,2,0.03,0.00942984634926716
0.17,0.025,2,0.03,0.009432204105561729
0.16,0.025,2,0.03,0.009434562451369057
0.15,0.025,2,0.03,0.009436921386836557
0.13999999999999999,0.025,2,0.03,0.00943928091211163
0.12999999999999998,0.025,2,0.03,0.009441641027341765
0.11999999999999998,0.025,2,0.03,0.009444001732674482
0.10999999999999999,0.025,2,0.03,0.009446363028257295
0.09999999999999999,0.025,2,0.03,0.0094487249142378
0.09,0.025,2,0.03,0.009451087390763632
0.08,0.025,2,0.03,0.009453450457982413
0.07,0.025,2,0.03,0.00945581411604185
0.060000000000000005,0.025,2,0.03,0.009458178365089689
0.05,0.025,2,0.03,0.009460543205273661
0.04,0.025,2,0.03,0.009462908636741587
0.03,0.025,2,0.03,0.009465274659641323
0.02,0.025,2,0.03,0.009467641274120713
0.01,0.025,2,0.03,0.009470008480327684
0,0.025,2,0.03,0.009472376278410206
0.9900000000000007,0.05,2,0.03,0.010356340601932707
0.9800000000000006,0.05,2,0.03,0.01036152006699204
0.9700000000000006,0.05,2,0.03,0.010366702122431432
0.9600000000000006,0.05,2,0.03,0.01037188676954641
0.9500000000000006,0.05,2,0.03,0.010377074009633145
0.9400000000000006,0.05,2,0.03,0.010382263843988425
0.9300000000000006,0.05,2,0.03,0.010387456273909721
0.9200000000000006,0.05,2,0.03,0.010392651300695149
0.9100000000000006,0.05,2,0.03,0.010397848925643447
0.9000000000000006,0.05,2,0.03,0.010403049150054031
0.8900000000000006,0.05,2,0.03,0.010408251975226965
0.8800000000000006,0.05,2,0.03,0.010413457402462939
0.8700000000000006,0.05,2,0.03,0.010418665433063317
0.8600000000000005,0.05,2,0.03,0.010423876068330116
0.8500000000000005,0.05,2,0.03,0.010429089309565978
0.8400000000000005,0.05,2,0.03,0.010434305158074222
0.8300000000000005,0.05,2,0.03,0.010439523615158808
0.8200000000000005,0.05,2,0.03,0.010444744682124365
0.8100000000000005,0.05,2,0.03,0.010449968360276134
0.8000000000000005,0.05,2,0.03,0.01045519465092005
0.7900000000000005,0.05,2,0.03,0.010460423555362692
0.7800000000000005,0.05,2,0.03,0.010465655074911267
0.7700000000000005,0.05,2,0.03,0.010470889210873666
0.7600000000000005,0.05,2,0.03,0.01047612596455843
0.7500000000000004,0.05,2,0.03,0.010481365337274732
0.7400000000000004,0.05,2,0.03,0.010486607330332423
0.7300000000000004,0.05,2,0.03,0.01049185194504201
0.7200000000000004,0.05,2,0.03,0.01049709918271463
0.7100000000000004,0.05,2,0.03,0.010070131116343512
0.7000000000000004,0.05,2,0.03,0.0100751674408779
0.6900000000000004,0.05,2,0.03,0.010080206284204193
0.6800000000000004,0.05,2,0.03,0.010085247647582108
0.6700000000000004,0.05,2,0.03,0.010090291532271997
0.6600000000000004,0.05,2,0.03,0.010095337939534812
0.6500000000000004,0.05,2,0.03,0.010100386870632165
0.6400000000000003,0.05,2,0.03,0.010105438326826297
0.6300000000000003,0.05,2,0.03,0.010110492309380055
0.6200000000000003,0.05,2,0.03,0.010115548819556942
0.6100000000000003,0.05,2,0.03,0.010120607858621088
0.6000000000000003,0.05,2,0.03,0.010125669427837259
0.5900000000000003,0.05,2,0.03,0.01013073352847083
0.5800000000000003,0.05,2,0.03,0.010135800161787837
0.5700000000000003,0.05,2,0.03,0.010140869329054947
0.5600000000000003,0.05,2,0.03,0.010145941031539433
0.5500000000000003,0.05,2,0.03,0.010151015270509229
0.5400000000000003,0.05,2,0.03,0.010156092047232904
0.5300000000000002,0.05,2,0.03,0.010161171362979634
0.5200000000000002,0.05,2,0.03,0.01016625321901926
0.5100000000000002,0.05,2,0.03,0.010171337616622252
0.5000000000000002,0.05,2,0.03,0.010176424557059692
0.49000000000000027,0.05,2,0.03,0.010181514041603324
0.48000000000000026,0.05,2,0.03,0.010186606071525519
0.47000000000000025,0.05,2,0.03,0.010191700648099294
0.46000000000000024,0.05,2,0.03,0.010196797772598276
0.45000000000000023,0.05,2,0.03,0.010201897446296753
0.4400000000000002,0.05,2,0.03,0.010206999670469655
0.4300000000000002,0.05,2,0.03,0.010212104446392518
0.4200000000000002,0.05,2,0.03,0.010217211775341547
0.4100000000000002,0.05,2,0.03,0.01022232165859358
0.4000000000000002,0.05,2,0.03,0.010227434097426073
0.3900000000000002,0.05,2,0.03,0.010232549093117143
0.38000000000000017,0.05,2,0.03,0.01023766664694555
0.37000000000000016,0.05,2,0.03,0.010242786760190662
0.36000000000000015,0.05,2,0.03,0.010247909434132518
0.35000000000000014,0.05,2,0.03,0.009426484994743625
0.34000000000000014,0.05,2,0.03,0.009431199415748028
0.3300000000000001,0.05,2,0.03,0.009435916194552335
0.3200000000000001,0.05,2,0.03,0.009440635332335747
0.3100000000000001,0.05,2,0.03,0.009445356830278032
0.3000000000000001,0.05,2,0.03,0.009450080689559576
0.2900000000000001,0.05,2,0.03,0.009454806911361349
0.2800000000000001,0.05,2,0.03,0.009459535496864891
0.2700000000000001,0.05,2,0.03,0.009464266447252356
0.26000000000000006,0.05,2,0.03,0.009468999763706491
0.25000000000000006,0.05,2,0.03,0.009473735447410607
0.24000000000000007,0.05,2,0.03,0.009478473499548636
0.23000000000000007,0.05,2,0.03,0.009483213921305087
0.22000000000000006,0.05,2,0.03,0.009487956713865077
0.21000000000000005,0.05,2,0.03,0.009492701878414287
0.20000000000000004,0.05,2,0.03,0.009497449416139015
0.19000000000000003,0.05,2,0.03,0.009502199328226156
0.18000000000000002,0.05,2,0.03,0.00950695161586317
0.17,0.05,2,0.03,0.009511706280238136
0.16,0.05,2,0.03,0.009516463322539732
0.15,0.05,2,0.03,0.009521222743957199
0.13999999999999999,0.05,2,0.03,0.009525984545680401
0.12999999999999998,0.05,2,0.03,0.009530748728899799
0.11999999999999998,0.05,2,0.03,0.00953551529480642
0.10999999999999999,0.05,2,0.03,0.009540284244591914
0.09999999999999999,0.05,2,0.03,0.009545055579448517
0.09,0.05,2,0.03,0.009549829300569076
0.08,0.05,2,0.03,0.009554605409147
0.07,0.05,2,0.03,0.009559383906376326
0.060000000000000005,0.05,2,0.03,0.009564164793451686
0.05,0.05,2,0.03,0.009568948071568288
0.04,0.05,2,0.03,0.009573733741921955
0.03,0.05,2,0.03,0.009578521805709119
0.02,0.05,2,0.03,0.009583312264126773
0.01,0.05,2,0.03,0.009588105118372544
0,0.05,2,0.03,0.009592900369644653
0.9900000000000007,0.07500000000000001,2,0.03,0.010231186715261405
0.9800000000000006,0.07500000000000001,2,0.03,0.010238862983538623
0.9700000000000006,0.07500000000000001,2,0.03,0.010246545011176545
0.9600000000000006,0.07500000000000001,2,0.03,0.010254232802496308
0.9500000000000006,0.07500000000000001,2,0.03,0.010261926361822292
0.9400000000000006,0.07500000000000001,2,0.03,0.010269625693482127
0.9300000000000006,0.07500000000000001,2,0.03,0.010277330801806683
0.9200000000000006,0.07500000000000001,2,0.03,0.010285041691130085
0.9100000000000006,0.07500000000000001,2,0.03,0.010292758365789712
0.9000000000000006,0.07500000000000001,2,0.03,0.01030048083012619
0.8900000000000006,0.07500000000000001,2,0.03,0.010308209088483407
0.8800000000000006,0.07500000000000001,2,0.03,0.010315943145208508
0.8700000000000006,0.07500000000000001,2,0.03,0.0103236830046519
0.8600000000000005,0.07500000000000001,2,0.03,0.010331428671167254
0.8500000000000005,0.07500000000000001,2,0.03,0.010339180149111508
0.8400000000000005,0.07500000000000001,2,0.03,0.010346937442844869
0.8300000000000005,0.07500000000000001,2,0.03,0.010354700556730816
0.8200000000000005,0.07500000000000001,2,0.03,0.010362469495136096
0.8100000000000005,0.07500000000000001,2,0.03,0.010370244262430741
0.8000000000000005,0.07500000000000001,2,0.03,0.010378024862988059
0.7900000000000005,0.07500000000000001,2,0.03,0.010385811301184635
0.7800000000000005,0.07500000000000001,2,0.03,0.01039360358140034
0.7700000000000005,0.07500000000000001,2,0.03,0.010401401708018336
0.7600000000000005,0.07500000000000001,2,0.03,0.010409205685425065
0.7500000000000004,0.07500000000000001,2,0.03,0.010417015518010268
0.7400000000000004,0.07500000000000001,2,0.03,0.010424831210166975
0.7300000000000004,0.07500000000000001,2,0.03,0.010432652766291512
0.7200000000000004,0.07500000000000001,2,0.03,0.010440480190783506
0.7100000000000004,0.07500000000000001,2,0.03,0.010018319360920425
0.7000000000000004,0.07500000000000001,2,0.03,0.010025835918797982
0.6900000000000004,0.07500000000000001,2,0.03,0.010033358116208507
0.6800000000000004,0.07500000000000001,2,0.03,0.010040885957383236
0.6700000000000004,0.07500000000000001,2,0.03,0.010048419446556581
0.6600000000000004,0.07500000000000001,2,0.03,0.010055958587966131
0.6500000000000004,0.07500000000000001,2,0.03,0.01006350338585265
0.6400000000000003,0.07500000000000001,2,0.03,0.01007105384446009
0.6300000000000003,0.07500000000000001,2,0.03,0.010078609968035574
0.6200000000000003,0.07500000000000001,2,0.03,0.010086171760829439
0.6100000000000003,0.07500000000000001,2,0.03,0.010093739227095187
0.6000000000000003,0.07500000000000001,2,0.03,0.010101312371089514
0.5900000000000003,0.07500000000000001,2,0.03,0.010108891197072319
0.5800000000000003,0.07500000000000001,2,0.03,0.010116475709306686
0.5700000000000003,0.07500000000000001,2,0.03,0.010124065912058909
0.5600000000000003,0.07500000000000001,2,0.03,0.010131661809598472
0.5500000000000003,0.07500000000000001,2,0.03,0.010139263406198072
0.5400000000000003,0.07500000000000001,2,0.03,0.010146870706133605
0.5300000000000002,0.07500000000000001,2,0.03,0.010154483713684177
0.5200000000000002,0.07500000000000001,2,0.03,0.010162102433132106
0.5100000000000002,0.07500000000000001,2,0.03,0.010169726868762921
0.5000000000000002,0.07500000000000001,2,0.03,0.010177357024865368
0.49000000000000027,0.07500000000000001,2,0.03,0.01018499290573141
0.48000000000000026,0.07500000000000001,2,0.03,0.01019263451565623
0.47000000000000025,0.07500000000000001,2,0.03,0.010200281858938235
0.46000000000000024,0.07500000000000001,2,0.03,0.010207934939879053
0.45000000000000023,0.07500000000000001,2,0.03,0.010215593762783545
0.4400000000000002,0.07500000000000001,2,0.03,0.010223258331959797
0.4300000000000002,0.07500000000000001,2,0.03,0.01023092865171913
0.4200000000000002,0.07500000000000001,2,0.03,0.0102386047263761
0.4100000000000002,0.07500000000000001,2,0.03,0.010246286560248499
0.4000000000000002,0.07500000000000001,2,0.03,0.010253974157657358
0.3900000000000002,0.07500000000000001,2,0.03,0.01026166752292695
0.38000000000000017,0.07500000000000001,2,0.03,0.010269366660384797
0.37000000000000016,0.07500000000000001,2,0.03,0.010277071574361658
0.36000000000000015,0.07500000000000001,2,0.03,0.010284782269191554
0.35000000000000014,0.07500000000000001,2,0.03,0.009462767672214642
0.34000000000000014,0.07500000000000001,2,0.03,0.009469867410037686
0.3300000000000001,0.07500000000000001,2,0.03,0.009476972474661399
0.3200000000000001,0.07500000000000001,2,0.03,0.009484082870082379
0.3100000000000001,0.07500000000000001,2,0.03,0.009491198600300222
0.3000000000000001,0.07500000000000001,2,0.03,0.00949831966931753
0.2900000000000001,0.07500000000000001,2,0.03,0.009505446081139901
0.2800000000000001,0.07500000000000001,2,0.03,0.009512577839775934
0.2700000000000001,0.07500000000000001,2,0.03,0.009519714949237264
0.26000000000000006,0.07500000000000001,2,0.03,0.009526857413538502
0.25000000000000006,0.07500000000000001,2,0.03,0.009534005236697285
0.24000000000000007,0.07500000000000001,2,0.03,0.009541158422734267
0.23000000000000007,0.07500000000000001,2,0.03,0.009548316975673113
0.22000000000000006,0.07500000000000001,2,0.03,0.00955548089954051
0.21000000000000005,0.07500000000000001,2,0.03,0.009562650198366163
0.20000000000000004,0.07500000000000001,2,0.03,0.009569824876182806
0.19000000000000003,0.07500000000000001,2,0.03,0.009577004937026195
0.18000000000000002,0.07500000000000001,2,0.03,0.009584190384935113
0.17,0.07500000000000001,2,0.03,0.009591381223951374
0.16,0.07500000000000001,2,0.03,0.009598577458119829
0.15,0.07500000000000001,2,0.03,0.009605779091488355
0.13999999999999999,0.07500000000000001,2,0.03,0.009612986128107874
0.12999999999999998,0.07500000000000001,2,0.03,0.009620198572032343
0.11999999999999998,0.07500000000000001,2,0.03,0.009627416427318763
0.10999999999999999,0.07500000000000001,2,0.03,0.009634639698027178
0.09999999999999999,0.07500000000000001,2,0.03,0.009641868388220676
0.09,0.07500000000000001,2,0.03,0.009649102501965398
0.08,0.07500000000000001,2,0.03,0.00965634204333053
0.07,0.07500000000000001,2,0.03,0.009663587016388317
0.060000000000000005,0.07500000000000001,2,0.03,0.009670837425214055
0.05,0.07500000000000001,2,0.03,0.0096780932738861
0.04,0.07500000000000001,2,0.03,0.009685354566485867
0.03,0.07500000000000001,2,0.03,0.009692621307097832
0.02,0.07500000000000001,2,0.03,0.009699893499809539
0.01,0.07500000000000001,2,0.03,0.009707171148711596
0,0.07500000000000001,2,0.03,0.009714454257897678
0.9900000000000007,0.1,2,0.03,0.010107021048080811
0.9800000000000006,0.1,2,0.03,0.010117133124324336
0.9700000000000006,0.1,2,0.03,0.010127255317701835
0.9600000000000006,0.1,2,0.03,0.01013738763833549
0.9500000000000006,0.1,2,0.03,0.010147530096357634
0.9400000000000006,0.1,2,0.03,0.010157682701910722
0.9300000000000006,0.1,2,0.03,0.010167845465147348
0.9200000000000006,0.1,2,0.03,0.010178018396230296
0.9100000000000006,0.1,2,0.03,0.010188201505332489
0.9000000000000006,0.1,2,0.03,0.010198394802637026
0.8900000000000006,0.1,2,0.03,0.010208598298337226
0.8800000000000006,0.1,2,0.03,0.010218812002636564
0.8700000000000006,0.1,2,0.03,0.010229035925748767
0.8600000000000005,0.1,2,0.03,0.010239270077897747
0.8500000000000005,0.1,2,0.03,0.01024951446931765
0.8400000000000005,0.1,2,0.03,0.010259769110252885
0.8300000000000005,0.1,2,0.03,0.010270034010958086
0.8200000000000005,0.1,2,0.03,0.010280309181698144
0.8100000000000005,0.1,2,0.03,0.01029059463274825
0.8000000000000005,0.1,2,0.03,0.010300890374393837
0.7900000000000005,0.1,2,0.03,0.010311196416930665
0.7800000000000005,0.1,2,0.03,0.01032151277066477
0.7700000000000005,0.1,2,0.03,0.010331839445912497
0.7600000000000005,0.1,2,0.03,0.01034217645300054
0.7500000000000004,0.1,2,0.03,0.010352523802265898
0.7400000000000004,0.1,2,0.03,0.01036288150405591
0.7300000000000004,0.1,2,0.03,0.010373249568728302
0.7200000000000004,0.1,2,0.03,0.010383628006651116
0.7100000000000004,0.1,2,0.03,0.009966257247818489
0.7000000000000004,0.1,2,0.03,0.009976228489856392
0.6900000000000004,0.1,2,0.03,0.00998620970812361
0.6800000000000004,0.1,2,0.03,0.009996200912601375
0.6700000000000004,0.1,2,0.03,0.010006202113280885
0.6600000000000004,0.1,2,0.03,0.010016213320163335
0.6500000000000004,0.1,2,0.03,0.010026234543259948
0.6400000000000003,0.1,2,0.03,0.010036265792591939
0.6300000000000003,0.1,2,0.03,0.010046307078190552
0.6200000000000003,0.1,2,0.03,0.010056358410097088
0.6100000000000003,0.1,2,0.03,0.010066419798362864
0.6000000000000003,0.1,2,0.03,0.010076491253049285
0.5900000000000003,0.1,2,0.03,0.0100865727842278
0.5800000000000003,0.1,2,0.03,0.01009666440197993
0.5700000000000003,0.1,2,0.03,0.010106766116397312
0.5600000000000003,0.1,2,0.03,0.010116877937581653
0.5500000000000003,0.1,2,0.03,0.010126999875644766
0.5400000000000003,0.1,2,0.03,0.010137131940708607
0.5300000000000002,0.1,2,0.03,0.010147274142905225
0.5200000000000002,0.1,2,0.03,0.01015742649237684
0.5100000000000002,0.1,2,0.03,0.010167588999275794
0.5000000000000002,0.1,2,0.03,0.010177761673764586
0.49000000000000027,0.1,2,0.03,0.010187944526015909
0.48000000000000026,0.1,2,0.03,0.010198137566212606
0.47000000000000025,0.1,2,0.03,0.010208340804547711
0.46000000000000024,0.1,2,0.03,0.01021855425122448
0.45000000000000023,0.1,2,0.03,0.010228777916456343
0.4400000000000002,0.1,2,0.03,0.010239011810466983
0.4300000000000002,0.1,2,0.03,0.010249255943490288
0.4200000000000002,0.1,2,0.03,0.01025951032577038
0.4100000000000002,0.1,2,0.03,0.010269774967561663
0.4000000000000002,0.1,2,0.03,0.010280049879128759
0.3900000000000002,0.1,2,0.03,0.0102903350707466
0.38000000000000017,0.1,2,0.03,0.010300630552700371
0.37000000000000016,0.1,2,0.03,0.010310936335285544
0.36000000000000015,0.1,2,0.03,0.01032125242880792
0.35000000000000014,0.1,2,0.03,0.00949869731987938
0.34000000000000014,0.1,2,0.03,0.009508200768131428
0.3300000000000001,0.1,2,0.03,0.009517713724585042
0.3200000000000001,0.1,2,0.03,0.009527236198753175
0.3100000000000001,0.1,2,0.03,0.009536768200158292
0.3000000000000001,0.1,2,0.03,0.009546309738332412
0.2900000000000001,0.1,2,0.03,0.009555860822817067
0.2800000000000001,0.1,2,0.03,0.009565421463163332
0.2700000000000001,0.1,2,0.03,0.009574991668931864
0.26000000000000006,0.1,2,0.03,0.009584571449692858
0.25000000000000006,0.1,2,0.03,0.009594160815026107
0.24000000000000007,0.1,2,0.03,0.00960375977452097
0.23000000000000007,0.1,2,0.03,0.0096133683377764
0.22000000000000006,0.1,2,0.03,0.009622986514400977
0.21000000000000005,0.1,2,0.03,0.009632614314012862
0.20000000000000004,0.1,2,0.03,0.009642251746239871
0.19000000000000003,0.1,2,0.03,0.009651898820719432
0.18000000000000002,0.1,2,0.03,0.009661555547098608
0.17,0.1,2,0.03,0.009671221935034145
0.16,0.1,2,0.03,0.009680897994192424
0.15,0.1,2,0.03,0.009690583734249494
0.13999999999999999,0.1,2,0.03,0.009700279164891116
0.12999999999999998,0.1,2,0.03,0.009709984295812709
0.11999999999999998,0.1,2,0.03,0.0097196991367194
0.10999999999999999,0.1,2,0.03,0.009729423697326045
0.09999999999999999,0.1,2,0.03,0.00973915798735719
0.09,0.1,2,0.03,0.009748902016547144
0.08,0.1,2,0.03,0.009758655794639927
0.07,0.1,2,0.03,0.009768419331389307
0.060000000000000005,0.1,2,0.03,0.009778192636558842
0.05,0.1,2,0.03,0.009787975719921821
0.04,0.1,2,0.03,0.009797768591261344
0.03,0.1,2,0.03,0.009807571260370273
0.02,0.1,2,0.03,0.009817383737051271
