weighting,numDatapoints,prob
0.39999999999999997,15,0.05050246166411767
0.35,15,0.050281115710955296
0.3,15,0.050003504805604705
0.25,15,0.049659877767144686
0.2,15,0.04923795287282296
0.15000000000000002,15,0.04872193611870218
0.1,15,0.04809099407230195
0.05,15,0.047316754969457524
0,15,0.04635894353747054
0.9500000000000003,20,0.051059601678423085
0.9000000000000002,20,0.05112061997176157
0.8500000000000002,20,0.051166474521820646
0.8000000000000002,20,0.051195376064118864
0.7500000000000001,20,0.05120530446475524
0.7000000000000001,20,0.051193965772181375
0.65,20,0.05115873903128483
0.6,20,0.05109660973691144
0.5499999999999999,20,0.051004085625307324
0.49999999999999994,20,0.050877088778822854
0.44999999999999996,20,0.050710815447399124
0.39999999999999997,20,0.05049955106156414
0.35,20,0.05023642174976919
0.3,20,0.049913053713436
0.25,20,0.049519095146779005
0.2,20,0.04904152634383246
0.15000000000000002,20,0.04846363052385949
0.1,20,0.04776339498057473
0.05,20,0.04691089788369581
0,20,0.045863747503702805
0.9500000000000003,30,0.05155521237510145
0.9000000000000002,30,0.05158411302825336
0.8500000000000002,30,0.051595895636083335
0.8000000000000002,30,0.051588575067075086
0.7500000000000001,30,0.051559912179739265
0.7000000000000001,30,0.05150736690887183
0.65,30,0.0514280402680171
0.6,30,0.05131860191189947
0.5499999999999999,30,0.0511751986439549
0.49999999999999994,30,0.05099333741683992
0.44999999999999996,30,0.05076773363580425
0.39999999999999997,30,0.05049211139829784
0.35,30,0.05015893576186248
0.3,30,0.04975904657312857
0.25,30,0.04928114574044214
0.2,30,0.048711059100495425
0.15000000000000002,30,0.04803063786463058
0.1,30,0.047216055803979314
0.05,30,0.04623503167652268
0,30,0.045041989009001096
0.9500000000000003,5,0.05010922882510457
0.9000000000000002,5,0.05023038521643582
0.8500000000000002,5,0.050340174188385295
0.8000000000000002,5,0.05043719646004933
0.7500000000000001,5,0.050519870144699844
0.7000000000000001,5,0.0505863963898204
0.65,5,0.05063471669947135
0.6,5,0.050662459368144175
0.5499999999999999,5,0.05066687147361038
0.49999999999999994,5,0.050644731437038626
0.44999999999999996,5,0.050592235004539
0.39999999999999997,5,0.05050484420462365
0.35,5,0.05037708364748697
0.3,5,0.05020226012574404
0.25,5,0.049972067379887755
0.2,5,0.04967601328537054
0.15000000000000002,5,0.04930056167606986
0.1,5,0.04882779371288994
0.05,5,0.04823321212040259
0,5,0.04748189864022604
0.9500000000000003,50,0.052185064732801704
0.9000000000000002,50,0.05217239705565542
0.8500000000000002,50,0.05214015502221988
0.8000000000000002,50,0.052086112114791375
0.7500000000000001,50,0.052007760400431285
0.7000000000000001,50,0.0519022590718131
0.65,50,0.051766370975501574
0.6,50,0.05159638352523142
0.5499999999999999,50,0.051388009058059646
0.49999999999999994,50,0.051136257739527805
0.44999999999999996,50,0.05083527322095498
0.39999999999999997,50,0.050478116831933026
0.35,50,0.050056479180385124
0.3,50,0.04956028689462236
0.25,50,0.04897715364935509
0.2,50,0.048291592278635616
0.15000000000000002,50,0.047483845714213616
0.1,50,0.04652808005000134
0.05,50,0.04538944453110069
0,50,0.04401895795276463
